transaction_amount,customer_age,account_balance,num_transactions_30d,transaction_hour,distance_from_home_km,merchant_category,is_fraud
31162.32,28,82435.66,17,17,10.22,electronics,0
14714.82,27,106881.93,14,22,15.95,utilities,0
4902.96,26,183660.28,17,16,15.29,grocery,1
16159.98,33,132895.36,16,12,1.35,entertainment,0
27381.300000000003,41,86155.31,13,19,3.34,entertainment,0
21602.85,42,83720.41,8,12,8.98,travel,0
8980.95,46,70455.01,13,22,2.9,utilities,0
26245.199999999997,39,31511.59,26,2,105.47,electronics,1
9551.22,29,128373.28,20,10,1.95,electronics,1
27042.78,25,72061.34,14,13,12.41,utilities,0
8368.2,18,128631.94,17,14,6.92,travel,0
16379.73,23,95759.7,14,15,22.0,travel,1
12918.900000000001,21,30335.94,14,14,22.1,travel,1
6921.39,29,79776.42,11,13,2.01,electronics,0
10668.51,44,68840.53,14,14,17.31,utilities,0
22637.34,44,46042.16,13,13,2.39,entertainment,0
36582.600000000006,33,159589.23,17,19,4.28,entertainment,0
12848.04,47,24139.94,12,12,26.26,entertainment,1
51375.96,24,45227.11,21,8,28.62,travel,0
38071.14,23,86591.68,15,15,18.8,utilities,1
6348.299999999999,50,52599.37,17,13,5.93,grocery,1
24096.48,26,71327.38,14,11,22.33,grocery,0
10586.099999999999,30,45161.1,18,14,1.27,entertainment,0
9111.39,37,39264.0,19,9,10.55,travel,0
28878.870000000003,43,92507.5,14,14,17.28,entertainment,1
19006.89,29,136977.42,27,10,35.76,electronics,1
11144.31,42,77962.4,10,12,16.18,entertainment,0
23260.35,42,176885.82,14,9,8.44,electronics,0
47906.28,22,88808.27,18,17,1.58,travel,1
5394.0599999999995,34,69866.1,13,15,9.7,entertainment,0
26836.17,28,132382.89,13,16,27.34,entertainment,0
20070.449999999997,31,185647.46,22,10,18.94,travel,0
23514.27,48,141969.46,13,16,15.51,utilities,0
9439.44,28,20043.65,15,13,10.59,grocery,0
10785.75,33,61794.91,14,23,9.44,utilities,0
12863.01,48,29201.44,17,10,3.69,entertainment,0
32290.5,40,28510.79,20,10,5.61,travel,1
20944.079999999998,38,69038.46,38,4,24.1,grocery,1
19172.07,35,135622.29,9,12,17.79,electronics,1
9772.83,47,70198.91,9,13,25.99,utilities,0
28541.340000000004,48,179218.38,11,14,1.46,utilities,0
32811.659999999996,31,112652.16,21,13,5.8,travel,0
27659.399999999998,18,72155.51,12,13,2.2,electronics,0
8366.7,36,65988.74,20,10,29.95,electronics,0
10710.66,42,162780.79,11,16,7.58,entertainment,0
10676.55,46,28620.79,6,14,12.26,grocery,1
27731.64,42,17342.19,25,3,135.56,electronics,1
11897.22,44,112044.33,8,13,12.38,travel,0
47141.49,19,145149.46,11,13,2.81,entertainment,0
15468.599999999999,40,47891.06,15,15,10.85,travel,0
10879.47,28,41165.08,15,14,1.36,utilities,1
31864.11,32,45190.08,18,13,22.76,electronics,0
9201.93,20,143103.16,16,7,1.86,electronics,0
11110.05,31,48383.42,10,11,11.59,electronics,0
10898.22,37,67129.19,15,17,17.97,grocery,1
18412.35,44,58360.09,20,12,10.91,travel,1
10250.64,18,175951.86,14,17,14.71,utilities,0
4782.75,22,78641.94,11,20,2.46,utilities,0
29872.590000000004,18,205702.93,13,13,12.45,travel,0
8663.31,30,81956.39,14,12,8.54,entertainment,0
7030.26,31,110998.81,12,15,5.75,electronics,1
8552.039999999999,26,97677.0,16,15,2.96,electronics,0
49412.64,40,86827.35,13,11,6.84,electronics,0
3880.83,29,67260.84,14,15,2.94,grocery,0
21821.37,27,51323.98,25,12,11.68,travel,0
7220.25,37,82819.28,14,9,1.67,utilities,0
14174.07,23,72592.05,13,18,2.77,electronics,1
24128.1,23,41537.78,11,8,8.77,entertainment,0
7717.38,30,74882.74,9,21,5.7,electronics,0
35602.47,25,18833.76,13,17,7.86,electronics,0
17734.260000000002,37,39571.85,14,16,5.37,grocery,0
20766.75,18,157633.74,21,15,22.43,travel,1
10931.49,42,50654.28,13,8,0.0,travel,0
11349.33,38,308054.06,18,14,2.63,travel,1
10410.42,21,91347.31,13,11,11.67,utilities,0
41940.12,32,26296.63,24,0,40.92,grocery,1
24605.909999999996,29,49302.53,14,10,4.44,travel,1
37209.63,46,114634.56,11,13,3.03,electronics,0
101063.01,41,59310.82,31,3,118.08,electronics,1
40683.03,54,69449.46,16,15,16.06,utilities,1
15812.880000000001,19,69610.6,10,8,58.62,electronics,0
6259.4400000000005,30,34101.42,14,15,16.58,grocery,0
14509.23,25,49206.47,16,10,9.93,utilities,0
6631.32,20,37579.47,10,15,1.18,utilities,1
30213.989999999998,29,32260.37,25,10,9.61,travel,0
8275.44,18,81436.59,14,8,4.98,utilities,1
15197.91,34,49857.4,20,16,3.81,travel,0
12968.64,27,71776.12,12,13,19.02,utilities,0
17444.64,44,113286.62,13,11,4.72,travel,0
7550.43,47,96315.04,14,18,3.14,utilities,1
44925.87,20,99139.48,26,18,19.96,travel,0
13327.23,34,40753.37,17,14,0.97,travel,0
9723.210000000001,41,49808.75,13,13,6.22,electronics,0
8494.2,36,178020.49,14,13,8.75,utilities,0
3790.7699999999995,34,180893.2,14,17,2.09,grocery,0
7964.400000000001,21,86233.79,17,11,14.07,electronics,0
40506.36,34,20861.65,11,10,26.69,travel,1
10646.460000000001,29,28482.74,14,11,3.84,entertainment,0
28871.129999999997,24,63290.12,13,12,19.23,entertainment,1
8930.55,24,38507.94,17,16,20.89,electronics,1
57577.83,44,49032.94,19,16,12.53,electronics,1
21436.29,25,33206.41,20,13,15.61,travel,1
31177.199999999997,29,72370.48,14,13,11.82,electronics,0
17293.53,42,25754.18,19,14,3.41,travel,0
5919.0,18,35854.34,16,15,28.47,grocery,0
19873.44,30,212341.06,12,17,16.01,electronics,0
11157.960000000001,32,66212.26,12,11,12.02,utilities,1
8975.28,24,29520.38,18,15,2.54,grocery,1
4405.83,19,129096.15,10,10,1.94,entertainment,0
38954.94,21,13567.58,18,15,26.82,travel,1
16182.24,38,86545.66,24,6,98.59,grocery,1
5593.08,30,32985.93,18,14,4.59,utilities,0
26852.489999999998,25,83684.46,28,13,24.73,electronics,1
8471.58,20,143368.17,14,13,18.38,travel,1
9577.74,28,39098.93,13,14,9.56,utilities,0
12311.43,43,18802.61,27,6,45.24,grocery,1
26331.300000000003,37,47804.5,14,18,17.19,electronics,0
15078.060000000001,46,18988.62,13,17,6.81,entertainment,1
36755.67,30,54783.97,18,13,0.0,electronics,1
23580.18,25,67601.67,18,14,3.45,electronics,0
15698.699999999999,45,35568.07,24,11,37.67,electronics,1
54277.71,46,25748.42,15,14,2.42,travel,0
35891.25,36,83293.99,14,12,6.0,entertainment,0
11249.16,42,103872.96,11,11,2.73,entertainment,0
17828.31,35,127931.82,23,12,14.34,grocery,0
33840.93,44,48566.29,19,13,8.3,entertainment,0
32876.7,41,51201.89,13,9,18.07,utilities,1
6132.450000000001,41,72326.96,11,15,8.83,utilities,0
20326.65,27,73030.63,11,12,19.52,electronics,0
8968.83,33,50238.25,14,13,2.67,utilities,0
20282.550000000003,56,54942.3,14,15,4.75,utilities,1
9953.73,30,37626.76,14,17,9.53,grocery,0
18618.54,33,102019.05,15,10,1.74,travel,0
40583.31,34,42760.36,29,5,15.21,travel,1
6255.030000000001,24,46468.68,14,12,3.26,grocery,0
4522.08,28,51256.01,14,17,3.69,utilities,0
19006.29,27,36461.95,14,12,3.21,utilities,0
18795.21,23,42545.07,18,13,1.67,utilities,1
13500.51,26,109032.3,15,9,10.79,utilities,0
8976.03,19,23637.35,10,16,14.61,electronics,0
14387.46,26,47757.55,14,7,8.19,entertainment,0
33784.56,31,175161.86,10,13,10.68,electronics,1
7729.62,19,86122.74,11,16,19.14,utilities,0
3453.1499999999996,22,35119.83,19,15,30.31,grocery,0
15952.86,18,37342.81,11,8,18.98,travel,1
28764.600000000002,22,31566.23,14,18,24.96,travel,0
24443.04,21,54304.0,13,14,30.45,entertainment,0
5254.47,25,117062.05,15,13,3.26,utilities,1
4445.82,25,116797.92,14,10,1.74,grocery,1
7841.64,32,78844.98,16,11,27.77,utilities,0
11032.26,30,98735.52,10,12,1.43,travel,0
13851.66,33,78390.19,18,8,20.17,entertainment,0
7251.09,22,96411.71,17,10,9.43,electronics,0
10787.55,34,107899.12,13,10,19.89,travel,1
8895.66,29,124229.69,19,7,37.77,travel,0
22802.25,18,23320.71,20,13,8.64,travel,0
13367.849999999999,32,35024.86,18,15,3.07,utilities,0
8352.599999999999,35,77122.6,12,9,15.93,electronics,0
9618.93,21,112893.59,11,15,8.17,utilities,0
6575.37,18,202695.83,17,14,2.59,utilities,1
6173.58,52,48832.23,16,14,2.83,utilities,0
52844.81999999999,42,89709.52,12,9,16.79,electronics,0
31331.43,25,65203.19,14,12,3.64,travel,1
5864.04,27,86271.4,13,16,13.48,electronics,0
11948.52,25,141003.79,16,9,13.66,utilities,1
20335.02,25,42934.59,13,17,23.84,electronics,1
5841.33,18,46946.63,15,22,15.98,utilities,0
8141.37,24,76795.69,12,14,9.38,grocery,1
8941.650000000001,28,48772.15,12,21,24.58,travel,0
7460.34,28,65242.81,17,13,20.07,grocery,0
12363.21,23,78765.39,24,8,32.68,electronics,0
25659.989999999998,21,152492.53,13,6,35.44,travel,1
6867.42,32,52980.36,22,8,33.52,electronics,0
9257.099999999999,25,70005.47,13,11,3.2,entertainment,0
6787.5,24,71640.23,14,15,12.79,electronics,1
8486.099999999999,43,82469.75,14,13,3.31,utilities,0
40635.96,18,71562.65,30,9,16.22,electronics,1
21201.27,24,31468.74,21,13,18.08,utilities,0
26869.590000000004,42,24214.11,24,10,24.9,electronics,0
6736.650000000001,37,47367.49,12,13,2.97,grocery,1
46040.01,40,107799.6,26,8,23.23,grocery,1
78869.19,23,26380.03,19,17,16.74,travel,0
4932.75,30,90309.06,14,19,2.59,utilities,0
3933.12,36,240270.65,15,10,8.41,grocery,0
40044.57,30,47708.81,12,12,13.81,entertainment,0
21014.550000000003,43,37519.51,13,11,0.58,travel,0
13404.51,47,60646.84,14,14,7.16,entertainment,0
10340.25,19,66000.66,18,11,2.39,entertainment,1
13134.119999999999,23,91599.81,12,18,3.06,travel,0
7733.64,31,35535.7,11,13,3.49,travel,0
16055.46,30,33078.73,20,10,6.64,travel,0
12200.16,27,139734.01,14,14,3.15,electronics,0
13139.01,19,46987.95,13,16,4.27,entertainment,0
25279.590000000004,33,77798.72,13,23,26.09,utilities,0
15705.99,29,332096.7,12,7,0.6,electronics,0
20991.9,33,41381.23,18,12,4.19,entertainment,0
52048.229999999996,36,38443.1,34,2,12.96,electronics,1
8805.3,18,50429.28,14,14,2.41,grocery,0
10890.72,34,63711.82,18,14,14.89,electronics,1
8037.24,19,69188.11,14,13,10.22,utilities,1
8818.289999999999,29,54714.72,16,18,16.61,entertainment,1
18743.1,28,143404.39,18,10,1.14,travel,1
4615.35,45,75573.66,13,20,12.4,grocery,1
10715.94,30,72190.81,13,15,18.59,entertainment,0
26361.48,27,44605.35,14,10,0.66,utilities,0
4672.83,51,83159.21,15,10,2.54,electronics,0
9880.380000000001,21,18660.67,21,11,15.72,travel,0
27805.590000000004,43,36226.43,14,16,26.14,electronics,0
14437.98,35,36008.1,10,14,2.69,grocery,1
20212.38,35,435114.32,13,10,8.8,utilities,0
20417.010000000002,21,113204.82,14,16,3.54,utilities,0
5254.65,34,213681.73,12,15,12.39,electronics,1
95568.84,22,34611.72,17,16,34.49,travel,0
63943.38,22,101538.33,29,0,77.32,travel,1
6671.039999999999,36,37063.65,10,13,2.03,electronics,1
32781.57,21,191221.16,11,10,1.46,entertainment,0
6635.91,31,40170.87,13,13,16.12,grocery,1
8207.099999999999,20,58010.82,12,15,12.08,grocery,0
14504.28,47,70647.46,14,13,3.55,electronics,0
10345.86,23,59046.35,13,21,8.27,entertainment,0
8508.0,22,36987.23,11,13,11.27,electronics,0
20429.73,20,172168.81,12,13,15.06,utilities,1
50971.14,19,74158.93,11,14,34.95,travel,0
35221.47,30,69078.09,14,16,17.92,utilities,0
6616.349999999999,26,59654.55,12,11,3.68,entertainment,1
26853.149999999998,29,57924.71,13,14,2.54,electronics,0
16108.829999999998,39,32459.76,15,12,2.63,utilities,0
5943.4800000000005,18,54315.86,14,11,17.08,utilities,0
14318.79,32,34353.06,13,18,3.74,grocery,0
30245.22,26,40270.2,19,12,13.81,travel,0
10803.06,26,82083.67,12,14,13.91,travel,0
7748.219999999999,48,64365.83,10,14,3.93,utilities,0
18190.71,41,29166.37,12,15,2.8,travel,1
8455.380000000001,33,233440.91,19,16,4.17,travel,1
12145.77,18,85236.28,10,9,15.19,entertainment,0
16854.96,34,323840.4,14,6,20.95,entertainment,1
24924.870000000003,30,84442.33,17,12,20.63,utilities,1
78352.86,34,59679.81,26,1,56.5,electronics,1
56147.46,18,27579.86,28,2,103.9,travel,1
6128.34,32,90641.06,20,14,11.91,utilities,1
13648.41,18,111318.5,13,10,1.58,electronics,1
16105.439999999999,33,35096.16,13,14,10.25,electronics,0
10899.99,18,90621.99,13,12,0.71,utilities,0
14042.76,31,51299.94,22,12,30.29,travel,0
9519.84,30,48903.15,14,23,7.96,grocery,1
35134.29,46,232359.71,32,19,29.53,electronics,0
7552.17,32,41966.23,14,12,5.89,entertainment,0
8040.93,32,97634.83,14,10,13.97,utilities,0
18890.52,37,64976.53,11,8,9.05,entertainment,1
17571.54,31,44429.89,13,14,6.52,entertainment,1
75227.70000000001,22,36245.15,28,4,103.14,electronics,1
8697.75,48,149458.43,11,11,3.5,utilities,0
11666.789999999999,40,44716.08,13,11,2.32,entertainment,0
26232.21,44,165214.88,14,11,17.93,utilities,0
13691.16,37,59556.87,16,11,15.54,travel,1
30481.68,43,87443.08,14,12,22.13,travel,0
10271.28,38,34773.77,14,13,12.78,electronics,1
23327.07,18,64522.54,14,13,17.44,utilities,0
30347.58,34,42336.23,13,8,2.89,utilities,1
39133.89,36,57725.71,11,13,8.33,utilities,0
16615.739999999998,25,33367.62,13,21,6.42,grocery,0
15528.060000000001,35,50622.91,13,12,8.78,travel,0
6977.43,18,19910.51,22,19,28.2,entertainment,1
37874.01,42,65688.57,22,13,17.28,electronics,0
6654.63,27,121990.92,13,15,17.33,electronics,1
55421.81999999999,23,59426.57,14,14,8.87,grocery,0
11577.630000000001,29,76473.6,18,20,14.42,utilities,1
18752.1,25,35519.1,20,10,2.05,electronics,1
15437.91,22,69941.42,12,13,9.32,travel,1
26130.96,18,43170.21,26,4,19.06,travel,1
15222.630000000001,47,24126.3,14,12,3.66,electronics,0
7657.74,30,28523.06,11,14,13.76,utilities,0
8257.23,52,43311.31,36,14,0.04,grocery,0
24049.86,25,37869.71,14,9,7.81,entertainment,0
3370.6499999999996,41,82741.87,14,12,7.0,grocery,0
39043.68,28,195611.27,10,18,23.9,utilities,1
14855.46,24,112842.06,18,12,24.88,electronics,1
9346.5,30,43730.48,14,17,2.81,utilities,1
27301.68,31,70736.54,13,12,12.23,utilities,0
12095.43,31,138853.16,13,17,17.54,entertainment,0
7895.64,40,35840.98,11,11,15.29,travel,0
7418.789999999999,43,60595.95,12,17,3.6,utilities,0
8689.41,22,82834.43,14,12,2.48,utilities,0
23627.760000000002,18,62614.9,13,14,3.36,electronics,1
27422.79,31,89417.88,36,0,88.34,grocery,1
20391.329999999998,41,74627.93,24,10,28.61,electronics,1
6973.86,33,42632.14,21,20,4.62,grocery,1
61724.759999999995,44,37390.48,13,10,2.43,entertainment,1
45364.38,23,32094.51,25,17,8.54,electronics,1
9780.18,28,52307.14,17,11,1.41,grocery,0
30545.52,23,19858.95,24,1,53.74,electronics,1
22714.829999999998,26,53740.9,13,12,30.26,travel,1
17183.550000000003,32,79523.35,20,12,15.21,utilities,0
6597.12,25,35568.67,19,15,5.69,grocery,1
8244.960000000001,37,74893.14,13,14,2.25,travel,1
21585.48,44,83466.21,12,13,14.93,travel,0
11033.67,51,29451.76,27,11,28.23,electronics,1
6044.9400000000005,23,204565.13,13,17,7.61,electronics,1
6060.75,49,77292.22,13,18,6.3,entertainment,0
50990.759999999995,30,46438.22,18,12,22.58,travel,1
7977.0599999999995,27,55562.03,13,16,2.8,utilities,0
13691.64,21,103958.71,12,15,27.72,entertainment,0
11175.06,48,40029.3,21,18,24.21,electronics,1
8506.89,66,74051.79,14,7,3.07,entertainment,1
6547.200000000001,29,81343.2,18,14,3.3,utilities,0
32678.73,51,32255.76,12,12,5.94,utilities,0
6580.799999999999,26,54612.8,14,11,16.31,utilities,1
29160.870000000003,41,21199.32,19,20,0.4,grocery,0
9833.099999999999,23,34714.86,23,13,1.74,utilities,1
14061.03,29,48319.51,17,22,8.41,grocery,1
12865.5,28,69141.34,14,16,9.79,grocery,0
38199.12,38,108232.53,12,10,25.82,entertainment,0
36628.8,29,37607.58,13,18,1.67,entertainment,0
23212.079999999998,47,26387.1,14,21,15.78,utilities,1
3366.1499999999996,24,144883.73,17,11,21.34,electronics,0
11935.23,29,37044.37,15,20,20.82,utilities,0
13576.98,22,64459.67,17,9,20.26,entertainment,1
22914.69,32,235136.36,13,15,2.66,entertainment,0
20642.699999999997,30,56698.3,21,17,15.61,utilities,0
11494.11,31,26819.91,22,17,3.93,grocery,0
7716.42,49,42208.88,13,8,25.26,utilities,0
24995.370000000003,28,40071.64,18,14,5.69,entertainment,0
15501.329999999998,28,92242.63,20,8,2.07,entertainment,0
33632.7,44,29016.28,38,16,5.51,electronics,1
57908.729999999996,41,54100.15,28,1,104.32,electronics,1
7521.75,20,165217.7,15,11,2.7,entertainment,0
8005.83,29,97512.29,22,15,4.67,entertainment,0
15989.400000000001,18,36492.82,37,4,92.33,electronics,1
23065.800000000003,20,66972.08,20,13,37.29,entertainment,0
8365.11,23,43157.41,14,11,0.33,grocery,0
28757.46,45,70572.29,14,19,3.01,travel,0
15119.670000000002,18,64885.63,13,11,3.51,electronics,0
10496.58,25,28779.46,12,15,11.65,utilities,1
9341.28,27,59691.03,13,13,7.39,utilities,0
4876.41,23,67940.08,15,20,13.08,utilities,0
10683.36,29,80375.14,13,15,18.7,grocery,1
7035.450000000001,36,47421.72,14,11,16.3,utilities,0
7295.16,32,90351.3,13,13,12.08,electronics,0
6254.43,21,59780.66,14,12,28.49,travel,0
7653.150000000001,30,39135.35,13,11,0.2,entertainment,1
17552.52,28,18112.34,16,12,3.81,utilities,1
19610.19,25,46493.24,13,12,9.2,grocery,1
10613.25,45,84605.03,13,11,30.29,entertainment,0
6886.469999999999,44,42046.05,14,10,2.56,utilities,0
22810.800000000003,44,31541.94,21,6,8.33,travel,1
22849.47,23,79159.34,22,3,3.06,travel,1
23215.65,34,44248.86,19,22,8.61,utilities,0
44897.909999999996,49,48752.31,12,12,12.52,utilities,0
19724.19,25,105920.85,14,20,1.68,grocery,0
8242.89,26,30601.0,13,10,14.64,utilities,0
33900.99,34,81950.65,19,12,30.31,entertainment,0
25490.19,21,27732.99,11,20,9.04,electronics,0
23630.46,49,43542.76,14,14,14.64,entertainment,0
13966.560000000001,29,100920.82,20,16,16.32,electronics,1
6174.63,43,41779.87,13,12,33.32,entertainment,0
22849.11,26,62574.39,15,20,16.99,utilities,0
19143.75,33,36751.86,19,15,11.52,grocery,1
4916.4,37,26757.43,14,10,1.62,utilities,0
11170.98,33,30122.68,14,14,7.09,grocery,0
8824.59,44,70093.84,14,15,10.09,utilities,0
28137.239999999998,42,46210.2,20,12,16.32,utilities,1
3062.43,18,121213.13,15,18,21.93,entertainment,0
23355.66,30,21773.15,12,21,18.94,grocery,0
80659.74,33,54665.03,13,18,9.13,entertainment,0
33121.590000000004,22,88379.44,13,9,29.08,travel,1
18241.14,22,36444.72,24,18,9.89,travel,1
6333.210000000001,28,26470.78,29,21,3.05,travel,0
15391.619999999999,18,86688.49,20,22,7.62,travel,1
26731.260000000002,30,55029.35,18,21,7.28,grocery,1
22335.63,29,69209.66,26,3,23.6,electronics,1
3193.38,37,76161.83,13,17,1.07,grocery,1
10842.599999999999,25,77666.13,13,14,17.24,utilities,0
7924.38,18,28184.62,20,11,1.26,electronics,0
7743.57,29,69359.25,12,12,9.19,utilities,0
7551.09,27,63804.79,20,14,26.84,entertainment,0
17919.69,26,148260.72,23,20,12.63,electronics,1
9564.210000000001,23,61009.99,12,8,13.71,utilities,1
21553.44,47,42936.02,14,19,12.25,grocery,0
11015.82,50,81144.84,15,21,8.6,electronics,0
6317.13,28,27587.9,14,16,25.62,entertainment,0
8213.67,31,188865.81,15,11,3.0,electronics,1
7641.87,26,26957.83,12,14,25.69,grocery,0
7603.200000000001,34,216973.01,20,16,27.04,entertainment,0
18311.4,24,32977.85,28,0,71.42,grocery,1
5468.64,19,53482.56,11,13,29.55,utilities,1
8889.630000000001,29,21912.74,10,13,30.52,utilities,1
19390.59,18,136417.15,14,13,19.44,utilities,1
22796.670000000002,23,60614.62,11,9,19.28,travel,1
14724.54,39,53851.26,18,13,20.07,utilities,1
60063.0,24,28504.18,25,2,118.43,electronics,1
4331.97,25,87739.68,12,23,16.95,utilities,0
9699.3,46,69159.37,17,13,22.66,grocery,0
9487.83,18,33993.65,12,14,11.57,utilities,1
10422.599999999999,42,42197.74,20,13,3.06,grocery,0
3215.5199999999995,19,46476.63,14,16,33.23,grocery,0
23217.87,25,89759.07,14,15,7.96,travel,1
6959.400000000001,40,97539.88,13,16,9.42,utilities,0
36918.81,35,43082.1,17,15,0.55,electronics,0
6307.86,23,39787.54,19,15,5.74,travel,0
19881.510000000002,45,238995.01,20,22,8.45,utilities,1
26917.11,35,59985.79,13,11,10.58,entertainment,0
38851.350000000006,19,47401.2,33,14,25.01,travel,1
18012.96,26,25464.85,14,14,15.4,utilities,0
52733.16,22,41564.48,27,11,0.84,electronics,0
9447.48,39,49233.99,19,16,1.98,utilities,0
12850.11,18,48975.93,15,13,7.87,grocery,0
13466.91,44,159554.9,11,12,8.01,electronics,0
6492.99,29,27941.37,13,11,1.72,electronics,0
14769.810000000001,38,55713.91,20,17,11.61,entertainment,0
3027.81,46,146378.14,13,14,25.74,utilities,0
20207.91,18,126070.62,13,13,9.05,grocery,1
14658.24,29,58642.74,13,19,13.57,utilities,0
12491.61,22,147183.3,13,9,2.03,travel,1
12004.17,41,49580.73,11,13,9.45,electronics,1
15957.420000000002,25,55118.44,14,15,14.34,grocery,1
23631.78,29,127430.25,20,11,12.65,grocery,1
46350.75,24,67208.6,13,11,9.33,utilities,0
35727.75,23,56604.1,14,11,15.67,utilities,0
19075.98,31,114012.94,14,19,20.2,utilities,1
7441.799999999999,32,129710.96,13,9,26.11,electronics,0
26080.44,25,41648.85,14,13,4.52,grocery,0
5623.59,47,39564.32,13,12,4.35,utilities,0
27937.68,44,86769.9,13,22,1.45,electronics,1
15394.71,28,66902.13,17,16,1.66,grocery,0
54649.44,18,93146.0,26,4,107.1,travel,1
6871.59,42,47044.71,14,21,16.29,grocery,1
5374.68,36,35599.89,11,11,5.1,utilities,1
14508.27,28,49728.39,21,14,25.18,electronics,0
34733.82,34,84036.84,14,14,16.97,electronics,1
8468.58,27,126065.51,10,13,17.7,entertainment,0
57164.16,24,29290.77,29,6,103.8,grocery,1
10227.72,56,98907.47,17,8,7.75,entertainment,0
6975.299999999999,30,38438.48,18,16,5.21,grocery,1
6903.87,22,46697.45,10,21,0.43,entertainment,1
7256.9400000000005,33,106076.91,14,20,15.26,grocery,1
34929.57,54,48565.76,14,7,5.86,grocery,0
16773.449999999997,51,109980.04,18,14,17.05,entertainment,0
27836.550000000003,33,151309.59,14,17,18.11,utilities,0
67273.35,30,14032.66,14,8,7.93,grocery,0
61047.09,27,83055.1,27,1,88.63,electronics,1
24372.87,22,64376.85,35,5,78.64,travel,1
6514.68,34,23843.42,12,13,4.7,entertainment,0
8550.69,31,42431.05,20,13,0.3,utilities,0
52944.72,27,25197.05,14,14,5.92,entertainment,0
23839.32,20,63416.95,29,9,138.47,electronics,1
9669.93,33,85939.96,14,10,3.17,utilities,0
17292.39,19,51920.76,13,15,7.83,grocery,0
8984.43,23,83860.57,14,14,11.29,entertainment,0
18283.89,24,48468.23,9,20,29.93,travel,0
8661.09,33,68272.4,13,13,1.46,electronics,1
24884.879999999997,38,78439.87,18,19,16.26,electronics,0
6580.5,31,55304.89,14,9,29.15,entertainment,1
15913.14,26,143606.6,18,14,3.23,grocery,0
10850.34,48,82763.41,20,10,2.48,utilities,0
5141.22,20,60642.89,8,18,20.67,entertainment,0
5194.71,27,319221.78,16,7,26.09,entertainment,0
16203.93,27,90965.86,20,6,21.31,grocery,1
13988.670000000002,24,20916.64,11,10,6.58,electronics,0
22023.510000000002,33,93330.96,20,13,9.23,utilities,1
33577.38,20,60548.23,13,12,17.81,electronics,0
13337.099999999999,32,42316.92,13,11,3.02,travel,0
26646.090000000004,25,147190.58,14,18,19.21,utilities,0
9330.57,35,84491.37,14,10,18.01,entertainment,1
29876.07,55,58654.73,15,12,27.37,entertainment,0
9558.51,34,48281.21,12,10,9.99,grocery,0
15500.46,27,22954.41,14,12,8.89,utilities,0
106920.06,27,55326.39,12,14,11.7,utilities,1
8367.27,30,39552.6,10,20,0.0,utilities,1
10222.289999999999,35,66954.41,13,10,18.33,electronics,0
20592.57,48,40067.35,12,12,13.81,travel,0
23834.760000000002,43,48396.93,14,13,7.17,grocery,1
24651.629999999997,23,94520.78,18,17,34.83,electronics,0
28033.86,21,69218.75,31,11,3.74,travel,1
4147.89,29,69265.96,12,14,9.38,grocery,0
5324.43,46,175448.66,11,16,1.95,electronics,0
10654.32,33,87335.01,21,16,22.63,utilities,0
5103.66,34,44779.34,15,17,7.44,grocery,0
7478.58,30,93651.73,11,17,5.84,grocery,0
23666.97,22,120086.27,10,16,1.69,electronics,0
8237.58,34,84965.73,14,15,7.93,electronics,1
58900.92,49,283909.73,11,18,19.47,travel,1
5047.08,40,82727.84,14,13,3.01,electronics,1
9063.66,31,40163.13,21,11,1.7,electronics,0
12433.14,44,68331.68,13,13,3.92,entertainment,1
7976.49,18,36702.59,14,14,20.29,electronics,0
27140.43,28,128599.49,10,11,23.57,travel,0
3281.04,33,61459.65,14,14,3.32,grocery,0
8721.869999999999,29,28298.39,12,13,5.39,utilities,0
10340.880000000001,38,109359.27,11,12,7.0,entertainment,0
7838.43,28,34178.01,14,15,0.8,electronics,0
7028.460000000001,29,44816.9,18,14,10.79,electronics,1
24014.73,19,130238.28,13,13,26.87,entertainment,0
60486.78,31,47912.68,23,18,17.46,travel,1
35287.92,29,97478.42,14,14,5.94,grocery,0
41985.45,19,35386.69,15,13,9.85,entertainment,0
57235.56,28,36870.21,29,3,4.87,electronics,1
11178.3,31,62969.81,14,13,0.4,grocery,0
15906.060000000001,21,53033.39,28,15,9.07,travel,0
20226.15,39,75948.01,14,18,1.92,entertainment,1
8207.31,31,49555.83,22,10,16.23,grocery,1
25718.79,38,96217.46,15,21,14.31,grocery,0
34681.08,32,45269.63,17,8,25.25,electronics,1
8489.52,31,51016.93,12,10,2.95,grocery,0
2844.7200000000003,38,228906.85,18,15,11.39,grocery,0
2691.2400000000002,18,17159.65,13,11,2.87,travel,1
10170.03,33,337327.48,13,10,21.19,electronics,1
28244.550000000003,25,158388.71,9,18,17.25,grocery,1
7045.26,21,62568.69,16,15,24.0,utilities,1
21504.09,26,71422.9,35,1,53.18,electronics,1
22062.12,18,62827.29,27,1,74.99,electronics,1
28172.879999999997,18,34127.36,11,11,33.43,travel,0
9433.11,29,101837.98,18,11,7.28,electronics,1
57586.08,43,210786.19,12,15,7.99,entertainment,0
14714.130000000001,26,113848.37,12,16,4.06,utilities,0
9369.210000000001,36,77519.57,13,12,6.3,electronics,1
18398.489999999998,37,72230.16,14,12,3.21,utilities,0
13527.03,25,65021.63,15,11,4.12,utilities,0
8085.150000000001,28,42480.77,15,14,12.12,utilities,0
46488.36,34,52768.19,12,18,30.62,entertainment,1
